locusName	Pfam	Panther	ec	KO	GO	arabi-defline
Phvul.010G055000						AP2/B3-like transcriptional factor family protein
Phvul.010G144600	PF03767	PTHR31284,PTHR31284:SF5	3.1.3.2		GO:0003993	HAD superfamily, subfamily IIIB acid phosphatase 
Phvul.010G024866	PF10404,PF10403,PF03835,PF10405	PTHR12135,PTHR12135:SF0		K10838	GO:0003677,GO:0006289,GO:0005634,GO:0003684	DNA repair protein Rad4 family
Phvul.010G062000	PF08238	PTHR36792,PTHR36792:SF2				
Phvul.010G157500	PF08241	PTHR10108,PTHR10108:SF24	2.1.1.201	K06127	GO:0008168,GO:0008152	S-adenosyl-L-methionine-dependent methyltransferases superfamily protein
Phvul.010G080700	PF04043	PTHR31080,PTHR31080:SF12	3.1.1.11		GO:0004857	Plant invertase/pectin methylesterase inhibitor superfamily protein
Phvul.010G117500	PF02519	PTHR31374,PTHR31374:SF29		K14488	GO:0009733	SAUR-like auxin-responsive protein family 
Phvul.010G057500	PF00954,PF01453,PF00069	PTHR27002,PTHR27002:SF136	2.7.11.1		GO:0048544,GO:0006468,GO:0005524,GO:0004672	S-locus lectin protein kinase family protein
Phvul.010G163700	PF01222	PTHR21257,PTHR21257:SF34	1.3.1.21	K00213	GO:0016020	Ergosterol biosynthesis ERG4/ERG24 family
Phvul.010G081400		PTHR23026,PTHR23026:SF102				nitroreductase family protein
Phvul.010G081400		PTHR23026,PTHR23026:SF102				nitroreductase family protein
Phvul.010G099400	PF04564,PF00069	PTHR27003,PTHR27003:SF52	2.7.11.1		GO:0016567,GO:0004842,GO:0006468,GO:0005524,GO:0004672	U-box domain-containing protein kinase family protein
Phvul.010G099400	PF04564,PF00069	PTHR27003,PTHR27003:SF52	2.7.11.1		GO:0016567,GO:0004842,GO:0006468,GO:0005524,GO:0004672	U-box domain-containing protein kinase family protein
Phvul.010G099400	PF04564,PF00069	PTHR27003,PTHR27003:SF52	2.7.11.1		GO:0016567,GO:0004842,GO:0006468,GO:0005524,GO:0004672	U-box domain-containing protein kinase family protein
Phvul.010G099400	PF04564,PF00069	PTHR27003,PTHR27003:SF52	2.7.11.1		GO:0016567,GO:0004842,GO:0006468,GO:0005524,GO:0004672	U-box domain-containing protein kinase family protein
Phvul.010G099400	PF04564,PF00069	PTHR27003,PTHR27003:SF52	2.7.11.1		GO:0016567,GO:0004842,GO:0006468,GO:0005524,GO:0004672	U-box domain-containing protein kinase family protein
Phvul.010G127100	PF04121	PTHR13003		K14301	GO:0006810,GO:0005643	
Phvul.010G097100		PTHR36745,PTHR36745:SF1				
Phvul.010G025600						
Phvul.010G052700	PF03140	PTHR31549,PTHR31549:SF2				Plant protein of unknown function (DUF247)
Phvul.010G044600	PF03407	PTHR24015,PTHR24015:SF817				Nucleotide-diphospho-sugar transferase family protein
Phvul.010G067300		PTHR33257,PTHR33257:SF5				
Phvul.010G108200	PF07707,PF00651	PTHR24412,PTHR24412:SF214			GO:0005515	POZ/BTB containin G-protein 1
Phvul.010G032700	PF00626,PF04810,PF04815,PF08033,PF04811	PTHR11141,PTHR11141:SF2		K14006	GO:0030127,GO:0008270,GO:0006888,GO:0006886	Sec23/Sec24 protein transport family protein
Phvul.010G083000	PF04950	PTHR12858,PTHR12858:SF2		K14569		P-loop containing nucleoside triphosphate hydrolases superfamily protein
Phvul.010G041900		PTHR34537,PTHR34537:SF2				ferredoxin-related
Phvul.010G106300		PTHR34115,PTHR34115:SF2				
Phvul.010G001100	PF00657	PTHR14209,PTHR14209:SF10			GO:0016788	SGNH hydrolase-type esterase superfamily protein
Phvul.010G001100	PF00657	PTHR14209,PTHR14209:SF10			GO:0016788	SGNH hydrolase-type esterase superfamily protein
Phvul.010G001100	PF00657	PTHR14209,PTHR14209:SF10			GO:0016788	SGNH hydrolase-type esterase superfamily protein
Phvul.010G001100	PF00657	PTHR14209,PTHR14209:SF10			GO:0016788	SGNH hydrolase-type esterase superfamily protein
Phvul.010G001100	PF00657	PTHR14209,PTHR14209:SF10			GO:0016788	SGNH hydrolase-type esterase superfamily protein
Phvul.010G001100	PF00657	PTHR14209,PTHR14209:SF10			GO:0016788	SGNH hydrolase-type esterase superfamily protein
Phvul.010G001100	PF00657	PTHR14209,PTHR14209:SF10			GO:0016788	SGNH hydrolase-type esterase superfamily protein
Phvul.010G100400	PF00954,PF01453,PF00069	PTHR27002,PTHR27002:SF17	2.7.11.1		GO:0048544,GO:0006468,GO:0005524,GO:0004672	receptor-like protein kinase 4
Phvul.010G041600	PF12600	PTHR34954,PTHR34954:SF2				
Phvul.010G139900	PF03208	PTHR19317,PTHR19317:SF2				PRA1 (Prenylated rab acceptor) family protein
Phvul.010G033400	PF04185	PTHR31956,PTHR31956:SF1	3.1.4.3	K01114	GO:0016788	non-specific phospholipase C4
Phvul.010G019300		PTHR36038,PTHR36038:SF1				
Phvul.010G118800	PF05922,PF00082	PTHR10795,PTHR10795:SF396	3.4.14.10		GO:0006508,GO:0004252	Subtilisin-like serine endopeptidase family protein
Phvul.010G010500	PF00651,PF03000	PTHR32370,PTHR32370:SF21			GO:0005515	Phototropic-responsive NPH3 family protein
Phvul.010G025500	PF01582,PF00931	PTHR11017,PTHR11017:SF163			GO:0007165,GO:0005515,GO:0043531	Disease resistance protein (TIR-NBS-LRR class) family
Phvul.010G025500	PF00931	PTHR11017,PTHR11017:SF163			GO:0043531	Disease resistance protein (TIR-NBS-LRR class) family
Phvul.010G083100		PTHR22937,PTHR22937:SF48				RING/U-box superfamily protein
Phvul.010G025166	PF00931,PF01582	PTHR11017,PTHR11017:SF163			GO:0043531,GO:0007165,GO:0005515	Disease resistance protein (TIR-NBS-LRR class) family
Phvul.010G071900	PF00201	PTHR11926,PTHR11926:SF223	2.4.1.115		GO:0016758,GO:0008152	UDP-Glycosyltransferase superfamily protein
Phvul.010G157000	PF14432,PF01535,PF13041	PTHR24015,PTHR24015:SF373				Pentatricopeptide repeat (PPR) superfamily protein
Phvul.010G046200	PF14432,PF01535,PF13041	PTHR24015,PTHR24015:SF156				Tetratricopeptide repeat (TPR)-like superfamily protein
Phvul.010G068692	PF08718	PTHR10219,PTHR10219:SF36			GO:0051861,GO:0046836,GO:0017089,GO:0005737	glycolipid transfer protein 1
Phvul.010G068692	PF08718	PTHR10219,PTHR10219:SF36			GO:0051861,GO:0046836,GO:0017089,GO:0005737	glycolipid transfer protein 1
Phvul.010G068692	PF08718	PTHR10219,PTHR10219:SF36			GO:0051861,GO:0046836,GO:0017089,GO:0005737	glycolipid transfer protein 1
Phvul.010G124800	PF00657	PTHR22835,PTHR22835:SF262			GO:0016788	GDSL-motif lipase 5
Phvul.010G098000			3.4.19.12			ubiquitin-specific protease 12
Phvul.010G156700	PF05983	PTHR21428,PTHR21428:SF11		K15148	GO:0016592,GO:0006357,GO:0001104	Mediator complex, subunit Med7
Phvul.010G117900	PF00010,PF14215	PTHR11514,PTHR11514:SF40			GO:0046983	Basic helix-loop-helix (bHLH) DNA-binding family protein
Phvul.010G026601	PF00931	PTHR11017,PTHR11017:SF163			GO:0043531	Disease resistance protein (TIR-NBS-LRR class) family
Phvul.010G063000	PF00931	PTHR23155,PTHR23155:SF562			GO:0043531	NB-ARC domain-containing disease resistance protein
Phvul.010G054000	PF00847	PTHR31985,PTHR31985:SF42			GO:0006355,GO:0003700	Integrase-type DNA-binding superfamily protein
Phvul.010G108800	PF00170,PF07777,PF16596	PTHR22952,PTHR22952:SF144		K09060	GO:0043565,GO:0006355,GO:0003700	G-box binding factor 3
Phvul.010G160900	PF14531,PF03822	PTHR24347,PTHR24347:SF199	2.7.11.1	K07198	GO:0007165	CBL-interacting protein kinase 5
Phvul.010G052200	PF02183,PF00046,PF04618	PTHR24326,PTHR24326:SF235		K09338	GO:0043565,GO:0006355,GO:0003700,GO:0003677,GO:0005634	homeobox-leucine zipper protein 3
Phvul.010G140301	PF00664,PF00005	PTHR24223,PTHR24223:SF108	3.6.3.44		GO:0055085,GO:0042626,GO:0016021,GO:0006810,GO:0005524,GO:0016887	multidrug resistance-associated protein 6
Phvul.010G157100	PF12697	PTHR10992,PTHR10992:SF730	3.8.1.5			alpha/beta-Hydrolases superfamily protein
Phvul.010G145800	PF16719	PTHR33827,PTHR33827:SF2				
Phvul.010G027450		PTHR11017,PTHR11017:SF163				Disease resistance protein (TIR-NBS-LRR class) family
Phvul.010G050100	PF04783,PF04782	PTHR21450,PTHR21450:SF9				Protein of unknown function (DUF630 and DUF632)
Phvul.010G050100	PF04783,PF04782	PTHR21450,PTHR21450:SF9				Protein of unknown function (DUF630 and DUF632)
Phvul.010G008000	PF02099	PTHR14159	3.4.19.12	K11863	GO:0008242	Josephin family protein
Phvul.010G027232						
Phvul.010G162400	PF02298	PTHR33021,PTHR33021:SF13			GO:0009055	early nodulin-like protein 17
Phvul.010G000400	PF03754	PTHR31541,PTHR31541:SF22				Domain of unknown function (DUF313) 
Phvul.010G019400		PTHR10426,PTHR10426:SF29	4.3.3.2			Calcium-dependent phosphotriesterase superfamily protein
Phvul.010G139200	PF02990	PTHR10766,PTHR10766:SF46		K17086	GO:0016021	transmembrane nine 7
Phvul.010G078200	PF00962	PTHR11359,PTHR11359:SF8	3.5.4.6,3.5.4.17	K01490	GO:0019239,GO:0032264,GO:0003876	AMP deaminase, putative / myoadenylate deaminase, putative
Phvul.010G078200	PF00962	PTHR11359,PTHR11359:SF8	3.5.4.6		GO:0019239,GO:0032264,GO:0003876	AMP deaminase, putative / myoadenylate deaminase, putative
Phvul.010G087900	PF00319,PF01486	PTHR11945,PTHR11945:SF146		K09264	GO:0046983,GO:0003677,GO:0006355,GO:0005634,GO:0003700	AGAMOUS-like 6
Phvul.010G054900						
Phvul.010G073200	PF16278,PF01661,PF13671,PF11969	PTHR12486,PTHR12486:SF4	3.6.2.1	K10863	GO:0033699,GO:0006281,GO:0003677	APRATAXIN-like
Phvul.010G073200	PF16278,PF01661,PF11969	PTHR12486,PTHR12486:SF4		K10863	GO:0033699,GO:0006281,GO:0003677	APRATAXIN-like
Phvul.010G073200	PF16278,PF01661,PF11969	PTHR12486,PTHR12486:SF4			GO:0033699,GO:0006281,GO:0003677	APRATAXIN-like
Phvul.010G017400	PF00248	PTHR11732,PTHR11732:SF223	1.1.1.210			NAD(P)-linked oxidoreductase superfamily protein
Phvul.010G126500	PF00550	PTHR20863,PTHR20863:SF31				acyl carrier protein 4
Phvul.010G010400	PF00173	PTHR19359,PTHR19359:SF26				cytochrome B5 isoform B
Phvul.010G063100	PF00931	PTHR23155,PTHR23155:SF562			GO:0043531	LRR and NB-ARC domains-containing disease resistance protein
Phvul.010G044300	PF00022	PTHR11937,PTHR11937:SF235		K11340		actin-related protein 4
Phvul.010G107800		PTHR31071,PTHR31071:SF4				
Phvul.010G125600	PF12090	PTHR10799,PTHR10799:SF783			GO:0003712,GO:0000124	
Phvul.010G062300	PF06963	PTHR11660,PTHR11660:SF57		K14685	GO:0034755,GO:0016021,GO:0005381	iron regulated 2
Phvul.010G062300	PF06963	PTHR11660,PTHR11660:SF57		K14685	GO:0034755,GO:0016021,GO:0005381	iron regulated 1
Phvul.010G062300	PF06963	PTHR11660,PTHR11660:SF57		K14685	GO:0034755,GO:0016021,GO:0005381	iron regulated 1
Phvul.010G024833						
Phvul.010G135050	PF00076,PF14111	PTHR24012,PTHR24012:SF419			GO:0003676	
Phvul.010G108100	PF07707,PF00651	PTHR24412,PTHR24412:SF214			GO:0005515	POZ/BTB containin G-protein 1
Phvul.010G077790	PF03465,PF03464,PF03463	PTHR10853		K06965	GO:0071025,GO:0070966,GO:0070481	Eukaryotic release factor 1 (eRF1) family protein
Phvul.010G076400	PF00224	PTHR11817,PTHR11817:SF32	2.7.1.40		GO:0030955,GO:0006096,GO:0004743,GO:0000287	plastidic pyruvate kinase beta subunit 1
Phvul.010G126900	PF00067	PTHR24296,PTHR24296:SF8			GO:0055114,GO:0020037,GO:0016705,GO:0005506	cytochrome P450, family 704, subfamily B, polypeptide 1
Phvul.010G144900	PF00349,PF03727	PTHR19443,PTHR19443:SF26	2.7.1.1	K00844	GO:0016773,GO:0005975,GO:0005524,GO:0046835,GO:0005536,GO:0004396,GO:0001678	hexokinase 2
Phvul.010G166000	PF00385	PTHR37718,PTHR37718:SF1				
Phvul.010G043200	PF00010	PTHR23042,PTHR23042:SF57			GO:0046983	basic helix-loop-helix (bHLH) DNA-binding superfamily protein
Phvul.010G105300	PF03141	PTHR10108,PTHR10108:SF882			GO:0008168	S-adenosyl-L-methionine-dependent methyltransferases superfamily protein
Phvul.010G164900	PF03030	PTHR31998,PTHR31998:SF11	3.6.1.1		GO:0016020,GO:0015992,GO:0009678,GO:0004427	Inorganic H pyrophosphatase family protein
Phvul.010G000300	PF03171,PF14226	PTHR10209,PTHR10209:SF134	1.14.11.19		GO:0055114,GO:0016491	2-oxoglutarate (2OG) and Fe(II)-dependent oxygenase superfamily protein
Phvul.010G089000		PTHR11064				nuclear factor Y, subunit B10
Phvul.010G127900	PF01423	PTHR15588,PTHR15588:SF10		K12620		Small nuclear ribonucleoprotein family protein
Phvul.010G055800						
Phvul.010G055800						
Phvul.010G145300	PF03985	PTHR23188,PTHR23188:SF12		K15174	GO:0016593,GO:0016570,GO:0006368	hydroxyproline-rich glycoprotein family protein
Phvul.010G061800						
Phvul.010G021800	PF02466	PTHR14110,PTHR14110:SF10				Mitochondrial import inner membrane translocase subunit Tim17/Tim22/Tim23 family protein
Phvul.010G009800	PF13921	PTHR10641,PTHR10641:SF457		K09422	GO:0010338,GO:0006351,GO:0005634	myb-like HTH transcriptional regulator family protein
Phvul.010G039200	PF00107,PF16884	PTHR11695,PTHR11695:SF504	1.1.1.54,1.3.1.102		GO:0055114,GO:0016491,GO:0008270	Zinc-binding dehydrogenase family protein
Phvul.010G043400	PF00010	PTHR23042,PTHR23042:SF57			GO:0046983	basic helix-loop-helix (bHLH) DNA-binding superfamily protein
Phvul.010G036500	PF00561	PTHR10992,PTHR10992:SF709	3.8.1.5			alpha/beta-Hydrolases superfamily protein
Phvul.010G036500	PF00561	PTHR10992,PTHR10992:SF709	3.8.1.5			alpha/beta-Hydrolases superfamily protein
Phvul.010G045000						
Phvul.010G045000						
Phvul.010G045000						
Phvul.010G045000						
Phvul.010G045000						
Phvul.010G045000						
Phvul.010G045000						
Phvul.010G102100	PF02434	PTHR10811,PTHR10811:SF17	2.4.1.222		GO:0016757,GO:0016020	Protein of unknown function (DUF604)
Phvul.010G143200	PF00479,PF02781	PTHR23429,PTHR23429:SF1	1.1.1.49	K00036	GO:0055114,GO:0050661,GO:0006006,GO:0004345	glucose-6-phosphate dehydrogenase 1
Phvul.010G077800		PTHR34961,PTHR34961:SF2				
Phvul.010G164100	PF04755	PTHR31906,PTHR31906:SF6				Plastid-lipid associated protein PAP / fibrillin family protein
Phvul.010G092800	PF00072	PTHR26402,PTHR26402:SF402			GO:0000160	response regulator 2
Phvul.010G092800		PTHR26402,PTHR26402:SF402				response regulator 2
Phvul.010G150900	PF09801	PTHR12952				structural molecules
Phvul.010G091701		PTHR33463,PTHR33463:SF3				NB-ARC domain-containing disease resistance protein
Phvul.010G120500	PF00069	PTHR24348,PTHR24348:SF26	2.7.11.1	K08269	GO:0006468,GO:0005524,GO:0004672	Protein kinase superfamily protein
Phvul.010G120500	PF07714	PTHR24348,PTHR24348:SF26	2.7.11.1		GO:0006468,GO:0004672	Protein kinase superfamily protein
Phvul.010G083300	PF07279	PTHR33593,PTHR33593:SF2				Protein of unknown function (DUF1442)
Phvul.010G000100						
Phvul.010G000100						
Phvul.010G052300	PF05757	PTHR33399,PTHR33399:SF3		K08901	GO:0019898,GO:0015979,GO:0009654,GO:0009523,GO:0005509	photosystem II subunit Q-2
Phvul.010G037500						
Phvul.010G028400	PF01582,PF00931	PTHR11017,PTHR11017:SF163			GO:0007165,GO:0005515,GO:0043531	Disease resistance protein (TIR-NBS-LRR class) family
Phvul.010G083700	PF10248	PTHR13105,PTHR13105:SF8				
Phvul.010G039500						
Phvul.010G106600		PTHR33322,PTHR33322:SF4				BCL-2-associated athanogene 6
Phvul.010G075000	PF00477	PTHR34671,PTHR34671:SF1				Stress induced protein
Phvul.010G079200	PF04690	PTHR31675,PTHR31675:SF0			GO:0007275	Plant-specific transcription factor YABBY family protein
Phvul.010G079200	PF04690	PTHR31675,PTHR31675:SF0			GO:0007275	Plant-specific transcription factor YABBY family protein
Phvul.010G131650	PF07725,PF13676,PF00931	PTHR11017,PTHR11017:SF163			GO:0007165,GO:0005515,GO:0043531	Disease resistance protein (TIR-NBS-LRR class) family
Phvul.010G074100	PF14111,PF00141	PTHR31388	1.11.1.7		GO:0055114,GO:0020037,GO:0006979,GO:0004601	Peroxidase superfamily protein
Phvul.010G132600	PF06972	PTHR12758,PTHR12758:SF23				Kinase-related protein of unknown function (DUF1296)
Phvul.010G132600	PF06972	PTHR12758,PTHR12758:SF23				Kinase-related protein of unknown function (DUF1296)
Phvul.010G132600	PF06972	PTHR12758,PTHR12758:SF23				Kinase-related protein of unknown function (DUF1296)
Phvul.010G131800	PF13676	PTHR11017,PTHR11017:SF163			GO:0007165,GO:0005515	Disease resistance protein (TIR-NBS-LRR class) family
Phvul.010G141533						C2H2 and C2HC zinc fingers superfamily protein
Phvul.010G018500		PTHR35749,PTHR35749:SF1				
Phvul.010G020600	PF01466	PTHR11165,PTHR11165:SF61			GO:0006511	SKP1-like 21
Phvul.010G153800	PF00694	PTHR11670	4.2.1.33	K01704	GO:0008152	Aconitase/3-isopropylmalate dehydratase protein
Phvul.010G018300	PF11721,PF13855,PF07714	PTHR27003,PTHR27003:SF61	2.7.11.1		GO:0005515,GO:0006468,GO:0004672	Leucine-rich repeat protein kinase family protein
Phvul.010G018300	PF11721,PF13855,PF07714	PTHR27003,PTHR27003:SF61	2.7.11.1		GO:0005515,GO:0006468,GO:0004672	Leucine-rich repeat protein kinase family protein
Phvul.010G133500	PF13460	PTHR14194,PTHR14194:SF44				NAD(P)-binding Rossmann-fold superfamily protein
Phvul.010G084000	PF13920,PF00642	PTHR12930		K13127	GO:0046872	Zinc finger (CCCH-type/C3HC4-type RING finger) family protein
Phvul.010G038400	PF00749	PTHR11451	6.1.1.17	K01885	GO:0043039,GO:0016876,GO:0005524	glutamate tRNA synthetase
Phvul.010G038400	PF00749	PTHR11451	6.1.1.17	K01885	GO:0043039,GO:0016876,GO:0005524	glutamate tRNA synthetase
Phvul.010G130700	PF03847	PTHR12264,PTHR12264:SF3		K03126	GO:0006352,GO:0005669	Transcription initiation factor TFIID subunit A
Phvul.010G040600	PF04116,PF12076	PTHR11863,PTHR11863:SF41		K15404	GO:0055114,GO:0016491,GO:0006633,GO:0005506	Fatty acid hydroxylase superfamily
Phvul.010G015700	PF03690	PTHR11215,PTHR11215:SF3				Metal-dependent protein hydrolase
Phvul.010G107300		PTHR34115,PTHR34115:SF2				
Phvul.010G047200						
Phvul.010G067900	PF00069	PTHR13902,PTHR13902:SF68	2.7.11.1	K08867	GO:0006468,GO:0005524,GO:0004672	with no lysine (K) kinase 5
Phvul.010G124100	PF01485	PTHR11685,PTHR11685:SF149		K11975	GO:0016567,GO:0004842	RING/U-box superfamily protein
Phvul.010G037300	PF00295	PTHR31375,PTHR31375:SF42	3.2.1.15		GO:0005975,GO:0004650	Pectin lyase-like superfamily protein
Phvul.010G114500	PF00240,PF00454	PTHR10666,PTHR10666:SF138	2.7.1.67		GO:0005515,GO:0016773	phosphoinositide 4-kinase gamma 4
Phvul.010G054300	PF13676	PTHR11017,PTHR11017:SF155			GO:0007165,GO:0005515	Disease resistance protein (TIR-NBS-LRR class) family
Phvul.010G003500						
Phvul.010G107500	PF00996	PTHR11787,PTHR11787:SF10				RAB GDP dissociation inhibitor 2
Phvul.010G053900	PF00684,PF00226,PF01556	PTHR24078,PTHR24078:SF192		K09503	GO:0051082,GO:0031072	DNAJ homologue 2
Phvul.010G095600	PF02254,PF00999	PTHR16254,PTHR16254:SF13			GO:0006813,GO:0055085,GO:0016021,GO:0015299,GO:0006812	K+ efflux antiporter 2
Phvul.010G011100	PF01809	PTHR33383		K08998		
Phvul.010G130400						
Phvul.010G152300	PF14226,PF03171	PTHR10209,PTHR10209:SF211			GO:0055114,GO:0016491	2-oxoglutarate (2OG) and Fe(II)-dependent oxygenase superfamily protein
Phvul.010G019800						
Phvul.010G022800						
Phvul.010G099700	PF01553,PF12710	PTHR15486,PTHR15486:SF27	2.3.1.15	K13508	GO:0016746,GO:0008152	glycerol-3-phosphate acyltransferase 8
Phvul.010G138500	PF03195	PTHR31301,PTHR31301:SF27				LOB domain-containing protein 22
Phvul.010G142700	PF07687,PF01546	PTHR11014,PTHR11014:SF55		K14664	GO:0016787,GO:0008152	peptidase M20/M25/M40 family protein
Phvul.010G053600	PF00780,PF00637,PF10367	PTHR12894,PTHR12894:SF17			GO:0016192,GO:0006886	Vacuolar sorting protein 39
Phvul.010G053600	PF00780,PF10367,PF00637	PTHR12894,PTHR12894:SF17			GO:0016192,GO:0006886	Vacuolar sorting protein 39
Phvul.010G162800						
Phvul.010G129100	PF01966,PF04607	PTHR21262,PTHR21262:SF14	2.7.6.5		GO:0015969	RELA/SPOT homolog 3
Phvul.010G030500	PF04526	PTHR23130,PTHR23130:SF95				auxin-responsive family protein
Phvul.010G120200	PF08100,PF00891	PTHR11746,PTHR11746:SF103	2.1.1.111	K13066	GO:0046983,GO:0008171	O-methyltransferase 1
Phvul.010G117100	PF00067	PTHR24298,PTHR24298:SF46	1.14.13.21		GO:0055114,GO:0020037,GO:0016705,GO:0005506	cytochrome P450, family 78, subfamily A, polypeptide 6
Phvul.010G157300	PF05678	PTHR33402,PTHR33402:SF3				VQ motif-containing protein
Phvul.010G098400	PF14226,PF03171	PTHR10209,PTHR10209:SF151	1.14.11.15		GO:0055114,GO:0016491	2-oxoglutarate (2OG) and Fe(II)-dependent oxygenase superfamily protein
Phvul.010G086700	PF01909,PF03828	PTHR12271,PTHR12271:SF58	2.7.7.19		GO:0016779	Nucleotidyltransferase family protein
Phvul.010G135500	PF01477,PF00305	PTHR11771,PTHR11771:SF48	1.13.11.58		GO:0005515,GO:0055114,GO:0046872,GO:0016702	lipoxygenase 1
Phvul.010G006300	PF00139	PTHR32401,PTHR32401:SF7	2.7.11.1		GO:0030246	Concanavalin A-like lectin family protein
Phvul.010G105700	PF10184	PTHR31094				Uncharacterized conserved protein (DUF2358)
Phvul.010G090400	PF03141	PTHR10108,PTHR10108:SF763			GO:0008168	S-adenosyl-L-methionine-dependent methyltransferases superfamily protein
Phvul.010G063600	PF03018	PTHR21495,PTHR21495:SF77				Disease resistance-responsive (dirigent-like protein) family protein
Phvul.010G134800	PF01477,PF00305	PTHR11771,PTHR11771:SF48	1.13.11.58,1.13.11.12	K15718	GO:0005515,GO:0055114,GO:0046872,GO:0016702	lipoxygenase 1
Phvul.010G104100	PF13639	PTHR22937,PTHR22937:SF6		K11985	GO:0008270,GO:0005515	RING/U-box superfamily protein
Phvul.010G104100	PF13639	PTHR22937,PTHR22937:SF6		K11985	GO:0008270,GO:0005515	RING/U-box superfamily protein
Phvul.010G158000		PTHR31414,PTHR31414:SF1				
Phvul.010G158000		PTHR31414,PTHR31414:SF1				
Phvul.010G089200	PF08610	PTHR13299,PTHR13299:SF0		K13335		shrunken seed protein (SSE1)
Phvul.010G089200	PF08610	PTHR13299,PTHR13299:SF0				shrunken seed protein (SSE1)
Phvul.010G103600		PTHR34115,PTHR34115:SF2				
Phvul.010G001300	PF00201	PTHR11926,PTHR11926:SF220	2.4.1.323		GO:0016758,GO:0008152	UDP-glucosyl transferase 85A7
Phvul.010G090100		PTHR32246,PTHR32246:SF20				BON association protein 2
Phvul.010G141800	PF07303	PTHR38372				dentin sialophosphoprotein-related
